Id,Label,timeset,name,institute,department,year,title,reference,componentnumber
10905,于海鹏,,于海鹏,NORTHEAST FORESTRY UNIVERSITY,生命科学部,2016,YQ,6.795705775,
10904,余发星,,余发星,FUDAN UNIVERSITY,医学科学部,2016,YQ,7.503289631,
10903,余彦,,余彦,UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,工程与材料科学部,2016,YQ,8.725832057,0
10902,袁林,,袁林,HUNAN UNIVERSITY,化学科学部,2016,YQ,8.898775359,
10901,袁野,,袁野,NORTHEASTERN UNIVERSITY,信息科学部,2016,YQ,5.843544417,
10900,张红雨,,张红雨,JILIN UNIVERSITY,工程与材料科学部,2016,YQ,7.401841579,
10899,张磊,,张磊,PEKING UNIVERSITY,数理科学部,2016,YQ,5.416100402,
10898,张茹,,张茹,SICHUAN UNIVERSITY,工程与材料科学部,2016,YQ,5.476463552,
10897,张腾飞,,张腾飞,DALIAN UNIVERSITY OF TECHNOLOGY,工程与材料科学部,2016,YQ,6.228511004,
10896,张晓明,,张晓明,CHINESE ACADEMY OF SCIENCES,生命科学部,2016,YQ,0,
10895,张兴义,,张兴义,ANHUI UNIVERSITY,信息科学部,2018,YQ,6.265301213,
10894,张秀娟,,张秀娟,SOOCHOW UNIVERSITY,工程与材料科学部,2016,YQ,8.139440522,
10893,赵佳飞,,赵佳飞,DALIAN UNIVERSITY OF TECHNOLOGY,工程与材料科学部,2016,YQ,7.522400231,
10892,郑成斌,,郑成斌,SICHUAN UNIVERSITY,化学科学部,2016,YQ,6.797940413,
10891,钟波,,钟波,WUHAN UNIVERSITY,生命科学部,2016,YQ,7.288927695,
10890,钟燕飞,,钟燕飞,WUHAN UNIVERSITY,地球科学部,2016,YQ,6.830874235,
10889,周传,,周传,CHINESE ACADEMY OF SCIENCES,生命科学部,2016,YQ,5.690359454,
10888,周鹏,,周鹏,FUDAN UNIVERSITY,医学科学部,2018,YQ,7.99125393,
10887,周时凤,,周时凤,SOUTH CHINA UNIVERSITY OF TECHNOLOGY,工程与材料科学部,2016,YQ,6.851184927,
10886,周萧明,,周萧明,BEIJING INSTITUTE OF TECHNOLOGY,数理科学部,2016,YQ,6.363028104,
10885,周月明,,周月明,HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,数理科学部,2016,YQ,5.135798437,
10884,朱鸿亮,,朱鸿亮,CHINA AGRICULTURAL UNIVERSITY,生命科学部,2016,YQ,6.255750042,
10883,朱青,,朱青,CHINESE ACADEMY OF SCIENCES,地球科学部,2016,YQ,5.38907173,
10882,朱相雷,,朱相雷,TSINGHUA UNIVERSITY,数理科学部,2016,YQ,6.946975992,
10881,邹君妮,,邹君妮,SHANGHAI UNIVERSITY,信息科学部,2016,YQ,5.545177444,
10880,邹磊,,邹磊,PEKING UNIVERSITY,信息科学部,2016,YQ,6.925595197,
10879,左小安,,左小安,CHINESE ACADEMY OF SCIENCES,地球科学部,2016,YQ,5.948034989,
10878,白娥,,白娥,CHINESE ACADEMY OF SCIENCES,生命科学部,2015,YQ,6.634633358,
10877,白雪茹,,白雪茹,XIDIAN UNIVERSITY,信息科学部,2015,YQ,5.765191103,
10876,毕惠嫦,,毕惠嫦,SUN YAT-SEN UNIVERSITY,医学科学部,2015,YQ,6.845879875,
10875,毕锡和,,毕锡和,NORTHEAST NORMAL UNIVERSITY,化学科学部,2015,YQ,7.805067044,
10874,卞振锋,,卞振锋,SHANGHAI NORMAL UNIVERSITY,化学科学部,2015,YQ,7.723120092,
10873,蔡鹏,,蔡鹏,HUAZHONG AGRICULTURAL UNIVERSITY,地球科学部,2015,YQ,7.770223204,
10872,蔡宴朋,,蔡宴朋,BEIJING NORMAL UNIVERSITY,工程与材料科学部,2015,YQ,6.025865974,
10871,曹良志,,曹良志,XI'AN JIAOTONG UNIVERSITY,数理科学部,2015,YQ,5.293304825,
10870,曹亚南,,曹亚南,SHANGHAI JIAO TONG UNIVERSITY,医学科学部,2015,YQ,5.783825182,
10869,曹毅,,曹毅,NANJING UNIVERSITY,化学科学部,2015,YQ,7.622663951,
10868,曹章,,曹章,BEIHANG UNIVERSITY,信息科学部,2015,YQ,5.846438775,
10867,陈昶乐,,陈昶乐,UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,工程与材料科学部,2015,YQ,7.276556403,
10866,陈春刚,,陈春刚,XI'AN JIAOTONG UNIVERSITY,地球科学部,2015,YQ,4.543294782,
10865,陈海生,,陈海生,CHINESE ACADEMY OF SCIENCES,工程与材料科学部,2015,YQ,8.286773231,
10864,陈天石,,陈天石,CHINESE ACADEMY OF SCIENCES,信息科学部,2015,YQ,6.949856455,
10863,陈伟,,陈伟,CHINESE ACADEMY OF SCIENCES,地球科学部,2018,YQ,9.977249036,
10862,陈文华,,陈文华,TSINGHUA UNIVERSITY,信息科学部,2015,YQ,7.587310506,
10861,陈义华,,陈义华,CHINESE ACADEMY OF SCIENCES,生命科学部,2015,YQ,6.180016654,
10860,陈卓,,陈卓,HUNAN UNIVERSITY,化学科学部,2015,YQ,8.654168646,
10859,程群峰,,程群峰,BEIHANG UNIVERSITY,工程与材料科学部,2015,YQ,7.526717561,
10858,程鑫彬,,程鑫彬,TONGJI UNIVERSITY,信息科学部,2015,YQ,5.713732806,
10857,丛志远,,丛志远,CHINESE ACADEMY OF SCIENCES,地球科学部,2015,YQ,6.472346295,
10856,崔刚龙,,崔刚龙,BEIJING NORMAL UNIVERSITY,化学科学部,2015,YQ,6.177944114,
10855,崔振岭,,崔振岭,CHINA AGRICULTURAL UNIVERSITY,生命科学部,2015,YQ,7.905810313,
10854,丁大志,,丁大志,NANJING UNIVERSITY OF SCIENCE AND TECHNOLOGY,信息科学部,2015,YQ,5.370638028,
10853,丁桂军,,丁桂军,UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,数理科学部,2015,YQ,5.814130532,
10852,丁瑞强,,丁瑞强,CHINESE ACADEMY OF SCIENCES,地球科学部,2015,YQ,5.894402834,
10851,董建文,,董建文,SUN YAT-SEN UNIVERSITY,数理科学部,2015,YQ,7.169350017,
10850,杜朝海,,杜朝海,PEKING UNIVERSITY,信息科学部,2015,YQ,5.204006687,
10849,杜亚楠,,杜亚楠,TSINGHUA UNIVERSITY,医学科学部,2015,YQ,7.880048201,
10848,杜亚平,,杜亚平,XI'AN JIAOTONG UNIVERSITY,化学科学部,2015,YQ,7.452402451,
10847,段元锋,,段元锋,ZHEJIANG UNIVERSITY,工程与材料科学部,2015,YQ,5.627621114,
10846,冯鹏,,冯鹏,TSINGHUA UNIVERSITY,工程与材料科学部,2015,YQ,5.204006687,
10845,高炳钊,,高炳钊,JILIN UNIVERSITY,信息科学部,2015,YQ,5.97126184,
10844,高强,,高强,FUDAN UNIVERSITY,生命科学部,2017,YQ,8.135053909,
10843,高希珂,,高希珂,CHINESE ACADEMY OF SCIENCES,化学科学部,2015,YQ,7.303170051,
10842,高云君,,高云君,ZHEJIANG UNIVERSITY,信息科学部,2015,YQ,6.06610809,
10841,葛体达,,葛体达,CHINESE ACADEMY OF SCIENCES,地球科学部,2015,YQ,6.204557763,
10840,耿立升,,耿立升,BEIHANG UNIVERSITY,数理科学部,2015,YQ,6.293419279,
10839,龚渭华,,龚渭华,ZHEJIANG UNIVERSITY,医学科学部,2015,YQ,4.96284463,
10838,谷林,,谷林,CHINESE ACADEMY OF SCIENCES,工程与材料科学部,2015,YQ,9.593628035,
10837,关小红,,关小红,TONGJI UNIVERSITY,化学科学部,2015,YQ,7.937374696,
10836,管子玉,,管子玉,NORTHWEST UNIVERSITY,信息科学部,2015,YQ,6.274762021,
10835,郭庆来,,郭庆来,TSINGHUA UNIVERSITY,工程与材料科学部,2015,YQ,7.401231264,
10834,郭志光,,郭志光,CHINESE ACADEMY OF SCIENCES,工程与材料科学部,2015,YQ,5.529429088,
10833,韩银和,,韩银和,CHINESE ACADEMY OF SCIENCES,信息科学部,2015,YQ,6.504288174,
10832,郝丹,,郝丹,PEKING UNIVERSITY,信息科学部,2015,YQ,6.838405201,
10831,何美安,,何美安,HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,医学科学部,2015,YQ,7.357556201,
10830,何潇,,何潇,TSINGHUA UNIVERSITY,信息科学部,2015,YQ,6.953684211,
10829,何志斌,,何志斌,CHINESE ACADEMY OF SCIENCES,地球科学部,2015,YQ,5.700443573,
10828,洪洁,,洪洁,SHANGHAI JIAO TONG UNIVERSITY,医学科学部,2015,YQ,7.696667082,
10827,侯胜平,,侯胜平,CHONGQING MEDICAL UNIVERSITY,医学科学部,2015,YQ,7.061334367,
10826,侯新梅,,侯新梅,UNIVERSITY OF SCIENCE AND TECHNOLOGY BEIJING,工程与材料科学部,2015,YQ,5.894402834,
10825,胡炳文,,胡炳文,EAST CHINA NORMAL UNIVERSITY,化学科学部,2015,YQ,6.851184927,
10824,胡庆雷,,胡庆雷,BEIHANG UNIVERSITY,信息科学部,2015,YQ,7.803843304,
10823,胡先罗,,胡先罗,HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,工程与材料科学部,2015,YQ,9.119649507,
10822,胡中汉,,胡中汉,JILIN UNIVERSITY,化学科学部,2015,YQ,4.369447852,
10821,黄劲,,黄劲,ZHEJIANG UNIVERSITY,信息科学部,2015,YQ,6.957497371,
10820,黄鹏羽,,黄鹏羽,SHANGHAITECH UNIVERSITY,生命科学部,2015,YQ,6.64118217,
10819,黄荣进,,黄荣进,CHINESE ACADEMY OF SCIENCES,工程与材料科学部,2015,YQ,6.257667588,
10818,黄胜雄,,黄胜雄,CHINESE ACADEMY OF SCIENCES,医学科学部,2015,YQ,7.555381944,
10817,黄昕,,黄昕,WUHAN UNIVERSITY,地球科学部,2015,YQ,7.562161631,
10816,黄兴溢,,黄兴溢,SHANGHAI JIAO TONG UNIVERSITY,工程与材料科学部,2015,YQ,8.652597828,
10815,贾顺姬,,贾顺姬,TSINGHUA UNIVERSITY,生命科学部,2015,YQ,5.703782475,
10814,姜学松,,姜学松,SHANGHAI JIAO TONG UNIVERSITY,化学科学部,2015,YQ,7.01301579,
10813,蒋敏强,,蒋敏强,CHINESE ACADEMY OF SCIENCES,数理科学部,2015,YQ,4.691347882,
10812,蒋卫祥,,蒋卫祥,SOUTHEAST UNIVERSITY,信息科学部,2015,YQ,5.624017506,
10811,金一政,,金一政,ZHEJIANG UNIVERSITY,工程与材料科学部,2015,YQ,8.161089513,
10810,金子兵,,金子兵,WENZHOU MEDICAL COLLEGE,医学科学部,2015,YQ,6.642486801,
10809,匡华,,匡华,JIANGNAN UNIVERSITY,化学科学部,2015,YQ,8.543640361,
10808,李成华,,李成华,NINGBO UNIVERSITY,生命科学部,2015,YQ,6.21860012,
10807,李川昀,,李川昀,PEKING UNIVERSITY,生命科学部,2015,YQ,7.401231264,
10806,李典森,,李典森,BEIHANG UNIVERSITY,数理科学部,2015,YQ,4.919980926,
10805,李福伟,,李福伟,CHINESE ACADEMY OF SCIENCES,化学科学部,2015,YQ,8.282988693,
10804,李剑峰,,李剑峰,SUN YAT-SEN UNIVERSITY,信息科学部,2017,YQ,7.044032897,
10803,李剑锋,,李剑锋,XIAMEN UNIVERSITY,化学科学部,2015,YQ,8.02486215,
10802,李金华,,李金华,CHINESE ACADEMY OF SCIENCES,地球科学部,2015,YQ,8.03592637,
10801,李明洲,,李明洲,SICHUAN AGRICULTURAL UNIVERSITY,生命科学部,2015,YQ,7.417580402,
10800,李明珠,,李明珠,CHINESE ACADEMY OF SCIENCES,化学科学部,2015,YQ,7.277247727,
10799,李廷贤,,李廷贤,SHANGHAI JIAO TONG UNIVERSITY,工程与材料科学部,2015,YQ,6.522092798,
10798,李文卫,,李文卫,UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,工程与材料科学部,2015,YQ,8.157943507,
10797,李亚飞,,李亚飞,NANJING NORMAL UNIVERSITY,化学科学部,2015,YQ,8.008032847,
10796,李彦光,,李彦光,SOOCHOW UNIVERSITY,工程与材料科学部,2015,YQ,9.281637254,
10795,李艳,,李艳,PEKING UNIVERSITY,地球科学部,2015,YQ,0,
10794,梁新强,,梁新强,ZHEJIANG UNIVERSITY,地球科学部,2015,YQ,6.719013154,0
10793,林志淼,,林志淼,PEKING UNIVERSITY,医学科学部,2015,YQ,6.285998095,0
10792,刘福强,,刘福强,NANJING UNIVERSITY,工程与材料科学部,2015,YQ,6.931471806,10
10791,刘福顺,,刘福顺,OCEAN UNIVERSITY OF CHINA,工程与材料科学部,2015,YQ,5.164785974,
10790,刘国柱,,刘国柱,TIANJIN UNIVERSITY,化学科学部,2015,YQ,6.442540166,
10789,刘开辉,,刘开辉,PEKING UNIVERSITY,工程与材料科学部,2015,YQ,7.254177846,
10788,刘连庆,,刘连庆,CHINESE ACADEMY OF SCIENCES,信息科学部,2015,YQ,6.152732695,
10787,刘玲莉,,刘玲莉,CHINESE ACADEMY OF SCIENCES,生命科学部,2015,YQ,7.308542798,
10786,刘烨斌,,刘烨斌,TSINGHUA UNIVERSITY,信息科学部,2015,YQ,6.670766321,
10785,刘宇宏,,刘宇宏,TSINGHUA UNIVERSITY,工程与材料科学部,2015,YQ,6.200509174,
10784,刘玉孝,,刘玉孝,LANZHOU UNIVERSITY,数理科学部,2015,YQ,6.712956201,
10783,龙建成,,龙建成,HEFEI UNIVERSITY OF TECHNOLOGY,管理科学部,2015,YQ,5.80814249,
10782,龙晓平,,龙晓平,NORTHWEST UNIVERSITY,地球科学部,2015,YQ,5.65248918,
10781,卢艳丽,,卢艳丽,SICHUAN AGRICULTURAL UNIVERSITY,生命科学部,2015,YQ,6.862757913,
10780,鲁志,,鲁志,TSINGHUA UNIVERSITY,生命科学部,2015,YQ,8.833316938,
10779,陆克定,,陆克定,PEKING UNIVERSITY,化学科学部,2015,YQ,7.629975707,
10778,逯光文,,逯光文,SICHUAN UNIVERSITY,医学科学部,2015,YQ,7.374001859,
10777,罗海彬,,罗海彬,SUN YAT-SEN UNIVERSITY,医学科学部,2015,YQ,7.33171497,
10776,吕杭炳,,吕杭炳,CHINESE ACADEMY OF SCIENCES,信息科学部,2015,YQ,7.182352112,
10775,吕学伟,,吕学伟,CHONGQING UNIVERSITY,工程与材料科学部,2015,YQ,6.683360946,
10774,马国亮,,马国亮,CHINESE ACADEMY OF SCIENCES,数理科学部,2015,YQ,7.58171964,
10773,马宗源,,马宗源,CHINESE ACADEMY OF SCIENCES,生命科学部,2015,YQ,6.244166901,
10772,毛竹,,毛竹,UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,地球科学部,2015,YQ,6.439350371,
10771,裴永茂,,裴永茂,PEKING UNIVERSITY,数理科学部,2015,YQ,6.928537818,
10770,彭林法,,彭林法,SHANGHAI JIAO TONG UNIVERSITY,工程与材料科学部,2015,YQ,7.811568489,
10769,漆红兰,,漆红兰,SHAANXI NORMAL UNIVERSITY,化学科学部,2015,YQ,7.602401336,
10768,钱虎军,,钱虎军,JILIN UNIVERSITY,化学科学部,2015,YQ,6.811244379,
10767,秦莹莹,,秦莹莹,SHANDONG UNIVERSITY,医学科学部,2015,YQ,7.551186867,
10766,秦源,,秦源,FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY,生命科学部,2015,YQ,6.400257445,
10765,任峰,,任峰,WUHAN UNIVERSITY,数理科学部,2015,YQ,7.210079628,
10764,荣鹰,,荣鹰,SHANGHAI JIAO TONG UNIVERSITY,管理科学部,2015,YQ,6.188264123,
10763,邵金友,,邵金友,XI'AN JIAOTONG UNIVERSITY,工程与材料科学部,2015,YQ,7.265429723,
10762,邵向锋,,邵向锋,LANZHOU UNIVERSITY,化学科学部,2015,YQ,5.267858159,
10761,师燕超,,师燕超,TIANJIN UNIVERSITY,工程与材料科学部,2015,YQ,6.514712691,
10760,施刚,,施刚,TSINGHUA UNIVERSITY,工程与材料科学部,2015,YQ,6.045005314,
10759,施伟东,,施伟东,JIANGSU UNIVERSITY,化学科学部,2015,YQ,8.506940815,
10758,史良胜,,史良胜,WUHAN UNIVERSITY,工程与材料科学部,2015,YQ,5.468060141,
10757,宋凤麒,,宋凤麒,NANJING UNIVERSITY,数理科学部,2015,YQ,7.889084407,
10756,宋照亮,,宋照亮,TIANJIN UNIVERSITY,地球科学部,2015,YQ,6.508769137,
10755,苏本勋,,苏本勋,CHINESE ACADEMY OF SCIENCES,地球科学部,2015,YQ,6.91274282,
10754,苏晓龙,,苏晓龙,SHANXI UNIVERSITY,数理科学部,2015,YQ,5.743003188,
10753,孙春友,,孙春友,LANZHOU UNIVERSITY,数理科学部,2015,YQ,6.075346031,
10752,孙方稳,,孙方稳,UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,信息科学部,2015,YQ,6.796823718,
10751,孙建奇,,孙建奇,CHINESE ACADEMY OF SCIENCES,地球科学部,2015,YQ,7.562681247,
10750,孙可,,孙可,BEIJING NORMAL UNIVERSITY,地球科学部,2015,YQ,7.063903961,
10749,孙钱,,孙钱,CHINESE ACADEMY OF SCIENCES,信息科学部,2015,YQ,6.776506992,
10748,孙清清,,孙清清,FUDAN UNIVERSITY,信息科学部,2015,YQ,6.960347729,
10747,孙怡朋,,孙怡朋,CHINA AGRICULTURAL UNIVERSITY,生命科学部,2015,YQ,7.201170883,
10746,汤平平,,汤平平,NANKAI UNIVERSITY,化学科学部,2015,YQ,5.533389489,
10745,唐建新,,唐建新,SOOCHOW UNIVERSITY,信息科学部,2015,YQ,8.345930262,
10744,唐金辉,,唐金辉,NANJING UNIVERSITY OF SCIENCE AND TECHNOLOGY,信息科学部,2015,YQ,8.905579958,
10743,陶飞,,陶飞,BEIHANG UNIVERSITY,工程与材料科学部,2015,YQ,8.07059354,
10742,万灵书,,万灵书,ZHEJIANG UNIVERSITY,工程与材料科学部,2015,YQ,7.82084088,
10741,汪爱英,,汪爱英,CHINESE ACADEMY OF SCIENCES,工程与材料科学部,2015,YQ,6.624065228,
10740,王从思,,王从思,XIDIAN UNIVERSITY,工程与材料科学部,2015,YQ,4.158883083,
10739,王慧元,,王慧元,UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,数理科学部,2015,YQ,7.857093865,
10738,王俊,,王俊,CHINESE ACADEMY OF SCIENCES,信息科学部,2015,YQ,11.33713056,
10737,王俊峰,,王俊峰,XIAMEN UNIVERSITY,数理科学部,2015,YQ,6.579251212,
10736,王润声,,王润声,PEKING UNIVERSITY,信息科学部,2015,YQ,7.693025748,
10735,王书军,,王书军,TIANJIN UNIVERSITY OF SCIENCE AND TECHNOLOGY,生命科学部,2015,YQ,6.543911846,
10734,王伟,,王伟,NANJING UNIVERSITY,数理科学部,2016,YQ,6.224558429,
10733,王先彦,,王先彦,NANJING UNIVERSITY,地球科学部,2015,YQ,6.109247583,
10732,王新益,,王新益,NANJING UNIVERSITY,化学科学部,2015,YQ,7.744569809,
10731,王亚宜,,王亚宜,TONGJI UNIVERSITY,工程与材料科学部,2015,YQ,7.230563153,
10730,王永亭,,王永亭,SHANGHAI JIAO TONG UNIVERSITY,医学科学部,2015,YQ,6.768493212,
10729,王振华,,王振华,CHINESE ACADEMY OF SCIENCES,工程与材料科学部,2015,YQ,6.391917113,
10728,王治宇,,王治宇,DALIAN UNIVERSITY OF TECHNOLOGY,工程与材料科学部,2015,YQ,8.509967146,
10727,温宗国,,温宗国,TSINGHUA UNIVERSITY,管理科学部,2015,YQ,7.914617709,0
10726,吴巨友,,吴巨友,NANJING AGRICULTURAL UNIVERSITY,生命科学部,2015,YQ,7.222566019,
10725,吴亮,,吴亮,UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,化学科学部,2015,YQ,7.685243608,
10724,吴涛,,吴涛,UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,数理科学部,2015,YQ,6.932447892,
10723,吴新科,,吴新科,ZHEJIANG UNIVERSITY,工程与材料科学部,2015,YQ,7.103322063,
10722,吴宇恩,,吴宇恩,UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,化学科学部,2015,YQ,7.280008253,
10721,伍晖,,伍晖,TSINGHUA UNIVERSITY,工程与材料科学部,2015,YQ,8.586719254,
10720,向宏军,,向宏军,BEIJING JIAOTONG UNIVERSITY,工程与材料科学部,2015,YQ,5.783825182,
10719,谢志刚,,谢志刚,CHINESE ACADEMY OF SCIENCES,工程与材料科学部,2015,YQ,9.346006983,
10718,邢飞,,邢飞,TSINGHUA UNIVERSITY,工程与材料科学部,2015,YQ,5.176149733,
10717,熊巍,,熊巍,TSINGHUA UNIVERSITY,生命科学部,2015,YQ,6.608000625,
10716,徐海君,,徐海君,ZHEJIANG UNIVERSITY,生命科学部,2015,YQ,6.51174533,
10715,徐涛,,徐涛,CHINESE ACADEMY OF SCIENCES,地球科学部,2015,YQ,9.581765988,
10714,鄢俊敏,,鄢俊敏,JILIN UNIVERSITY,工程与材料科学部,2015,YQ,7.221835825,
10713,闫丽盈,,闫丽盈,PEKING UNIVERSITY,生命科学部,2015,YQ,7.228388452,
10712,闫学海,,闫学海,CHINESE ACADEMY OF SCIENCES,化学科学部,2015,YQ,0,
10711,颜波,,颜波,FUDAN UNIVERSITY,信息科学部,2015,YQ,6.996681488,
10710,杨金强,,杨金强,SHANGHAI UNIVERSITY OF FINANCE AND ECONOMICS,管理科学部,2015,YQ,5.700443573,
10709,杨义峰,,杨义峰,CHINESE ACADEMY OF SCIENCES,数理科学部,2015,YQ,5.92157842,
10708,杨铮,,杨铮,TSINGHUA UNIVERSITY,信息科学部,2015,YQ,7.912423121,
10707,姚亚刚,,姚亚刚,CHINESE ACADEMY OF SCIENCES,工程与材料科学部,2015,YQ,7.56112159,
10706,叶海峰,,叶海峰,EAST CHINA NORMAL UNIVERSITY,生命科学部,2015,YQ,5.92157842,
10705,叶健,,叶健,CHINESE ACADEMY OF SCIENCES,生命科学部,2015,YQ,4.709530201,
10704,伊成器,,伊成器,PEKING UNIVERSITY,化学科学部,2015,YQ,8.390495538,
10703,袁必锋,,袁必锋,WUHAN UNIVERSITY,化学科学部,2015,YQ,7.392031568,
10702,詹祥江,,詹祥江,CHINESE ACADEMY OF SCIENCES,生命科学部,2015,YQ,0,
10701,张美宁,,张美宁,RENMIN UNIVERSITY OF CHINA,化学科学部,2015,YQ,6.568077911,
10700,张淑娟,,张淑娟,NANJING UNIVERSITY,化学科学部,2015,YQ,7.459338895,
10699,张欣,,张欣,CHINESE ACADEMY OF SCIENCES,生命科学部,2015,YQ,0,
10698,张鑫,,张鑫,CHINESE ACADEMY OF SCIENCES,地球科学部,2018,YQ,7.098375639,
10697,张兴旺,,张兴旺,ZHEJIANG UNIVERSITY,化学科学部,2015,YQ,7.734996194,
10696,张学礼,,张学礼,CHINESE ACADEMY OF SCIENCES,生命科学部,2015,YQ,7.132497552,
10695,张英梅,,张英梅,FUDAN UNIVERSITY,医学科学部,2015,YQ,7.487173694,
10694,张永来,,张永来,JILIN UNIVERSITY,信息科学部,2015,YQ,8.067776196,
10693,张泽新,,张泽新,SOOCHOW UNIVERSITY,化学科学部,2015,YQ,6.135564891,67
10692,章海燕,,章海燕,CHINESE ACADEMY OF SCIENCES,医学科学部,2015,YQ,5.717027701,
10691,赵海波,,赵海波,HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,工程与材料科学部,2015,YQ,7.513709248,
10690,赵宁,,赵宁,CHINESE ACADEMY OF SCIENCES,工程与材料科学部,2015,YQ,8.498621806,
10689,赵远锦,,赵远锦,SOUTHEAST UNIVERSITY,工程与材料科学部,2015,YQ,7.227662499,
10688,郑安民,,郑安民,CHINESE ACADEMY OF SCIENCES,化学科学部,2015,YQ,7.285506549,
10687,郑术蓉,,郑术蓉,NORTHEAST NORMAL UNIVERSITY,数理科学部,2015,YQ,4.770684624,
10686,郑伟诗,,郑伟诗,SUN YAT-SEN UNIVERSITY,信息科学部,2015,YQ,7.34536484,
10685,周菁,,周菁,PEKING UNIVERSITY,生命科学部,2015,YQ,5.700443573,0
10684,邹玉龙,,邹玉龙,NANJING UNIVERSITY OF POSTS AND TELECOMMUNICATIONS,信息科学部,2015,YQ,7.249215057,
10683,敖燕辉,,敖燕辉,HOHAI UNIVERSITY,工程与材料科学部,2014,YQ,7.280697195,0
10682,蔡杰,,蔡杰,WUHAN UNIVERSITY,化学科学部,2014,YQ,7.770645234,
10681,操晓春,,操晓春,CHINESE ACADEMY OF SCIENCES,信息科学部,2014,YQ,6.975413927,
10680,曹龙,,曹龙,ZHEJIANG UNIVERSITY,地球科学部,2014,YQ,7.46565531,
10679,曹汛,,曹汛,NANJING UNIVERSITY,信息科学部,2014,YQ,0,
10678,曹志贱,,曹志贱,WUHAN UNIVERSITY,生命科学部,2014,YQ,6.891625897,
10677,陈光水,,陈光水,FUJIAN NORMAL UNIVERSITY,生命科学部,2014,YQ,6.326149473,
10676,陈汉华,,陈汉华,HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,信息科学部,2014,YQ,5.802118375,
10675,陈华兵,,陈华兵,SOOCHOW UNIVERSITY,生命科学部,2014,YQ,8.508152447,
10674,陈兰芬,,陈兰芬,XIAMEN UNIVERSITY,医学科学部,2014,YQ,6.910750788,
10673,陈群,,陈群,TSINGHUA UNIVERSITY,工程与材料科学部,2014,YQ,6.725033642,
10672,陈仁旭,,陈仁旭,UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,地球科学部,2014,YQ,0,
10671,陈社军,,陈社军,CHINESE ACADEMY OF SCIENCES,地球科学部,2014,YQ,7.556427969,
10670,陈永贵,,陈永贵,TONGJI UNIVERSITY,地球科学部,2014,YQ,6.00635316,
10669,程龙,,程龙,CHINESE ACADEMY OF SCIENCES,信息科学部,2014,YQ,7.44775128,
10668,程岩,,程岩,CENTRAL SOUTH UNIVERSITY,医学科学部,2014,YQ,7.783640596,
10667,崔宝凯,,崔宝凯,BEIJING FORESTRY UNIVERSITY,生命科学部,2014,YQ,6.300785795,
10666,崔庆华,,崔庆华,PEKING UNIVERSITY,医学科学部,2014,YQ,7.566311015,
10665,崔勇,,崔勇,TSINGHUA UNIVERSITY,信息科学部,2014,YQ,8.126222529,
10664,戴道锌,,戴道锌,ZHEJIANG UNIVERSITY,信息科学部,2014,YQ,8.387312271,
10663,戴宗,,戴宗,SUN YAT-SEN UNIVERSITY,化学科学部,2014,YQ,6.710523109,
10662,邓贤明,,邓贤明,XIAMEN UNIVERSITY,医学科学部,2014,YQ,7.953318347,
10661,邓勇辉,,邓勇辉,FUDAN UNIVERSITY,工程与材料科学部,2014,YQ,9.145695178,
10660,邓志红,,邓志红,BEIJING INSTITUTE OF TECHNOLOGY,信息科学部,2014,YQ,4.727387819,
10659,丁爱军,,丁爱军,NANJING UNIVERSITY,地球科学部,2014,YQ,8.449556543,
10658,丁虎,,丁虎,SHANGHAI UNIVERSITY,数理科学部,2014,YQ,5.983936281,
10657,丁华锋,,丁华锋,YANSHAN UNIVERSITY,工程与材料科学部,2014,YQ,0,
10656,董宏丽,,董宏丽,NORTHEAST PETROLEUM UNIVERSITY,信息科学部,2014,YQ,8.142063283,
10655,杜娟,,杜娟,CHINESE ACADEMY OF SCIENCES,工程与材料科学部,2014,YQ,6.586171655,
10654,段小洁,,段小洁,PEKING UNIVERSITY,化学科学部,2014,YQ,4.828313737,
10653,樊江莉,,樊江莉,DALIAN UNIVERSITY OF TECHNOLOGY,化学科学部,2014,YQ,9.06762407,
10652,方向文,,方向文,LANZHOU UNIVERSITY,生命科学部,2014,YQ,5.545177444,
10651,方运霆,,方运霆,CHINESE ACADEMY OF SCIENCES,生命科学部,2014,YQ,7.085901464,
10650,方哲宇,,方哲宇,PEKING UNIVERSITY,信息科学部,2014,YQ,0,
