Source,Target,Type,Id,Label,timeset,Weight,value
21290,40035,Undirected,25862,,,1,1
20258,40022,Undirected,25863,,,3,3
11102,20207,Undirected,25864,,,69,69
20272,21230,Undirected,25865,,,1,1
20007,21211,Undirected,25866,,,17,17
10387,11072,Undirected,25867,,,1,1
21143,21200,Undirected,25868,,,3,3
20383,30275,Undirected,25869,,,9,9
10248,20256,Undirected,25870,,,1,1
20471,21816,Undirected,25871,,,1,1
10624,21540,Undirected,25872,,,1,1
60014,60047,Undirected,25873,,,8,8
10262,11293,Undirected,25874,,,1,1
20338,21412,Undirected,25875,,,10,10
20203,20671,Undirected,25876,,,59,59
10380,20745,Undirected,25877,,,1,1
20911,21071,Undirected,25878,,,1,1
10528,21092,Undirected,25879,,,1,1
10700,20248,Undirected,25880,,,1,1
20173,21732,Undirected,25881,,,1,1
10752,11239,Undirected,25882,,,25,25
21256,21723,Undirected,25883,,,3,3
20489,21305,Undirected,25884,,,3,3
10147,60019,Undirected,25885,,,41,41
20268,20682,Undirected,25886,,,9,9
20031,20058,Undirected,25887,,,1,1
40085,60014,Undirected,25888,,,1,1
20411,40130,Undirected,25889,,,3,3
21108,21681,Undirected,25890,,,3,3
21667,21791,Undirected,25891,,,2,2
10797,20077,Undirected,25892,,,1,1
11061,20497,Undirected,25893,,,1,1
20752,30121,Undirected,25894,,,1,1
11040,20725,Undirected,25895,,,9,9
40120,50055,Undirected,25896,,,1,1
10166,21539,Undirected,25897,,,1,1
11309,21419,Undirected,25898,,,1,1
20559,20899,Undirected,25899,,,1,1
40159,50078,Undirected,25900,,,1,1
10232,10426,Undirected,25901,,,1,1
20291,21538,Undirected,25902,,,1,1
10360,21258,Undirected,25903,,,2,2
20428,40095,Undirected,25904,,,24,24
10178,20513,Undirected,25905,,,1,1
10744,21532,Undirected,25906,,,8,8
10935,21565,Undirected,25907,,,1,1
40055,40171,Undirected,25908,,,1,1
10838,30003,Undirected,25909,,,2,2
20477,21575,Undirected,25910,,,2,2
20314,20943,Undirected,25911,,,1,1
10521,20509,Undirected,25912,,,87,87
11131,20675,Undirected,25913,,,1,1
20806,40068,Undirected,25914,,,1,1
11165,21220,Undirected,25915,,,1,1
10776,10888,Undirected,25916,,,16,16
10063,40137,Undirected,25917,,,11,11
20526,30220,Undirected,25918,,,1,1
10999,20511,Undirected,25919,,,80,80
21829,40008,Undirected,25920,,,1,1
10259,21079,Undirected,25921,,,19,19
10355,20786,Undirected,25922,,,95,95
20513,20659,Undirected,25923,,,2,2
20191,90025,Undirected,25924,,,36,36
10601,21551,Undirected,25925,,,7,7
20196,50025,Undirected,25926,,,1,1
21522,30093,Undirected,25927,,,3,3
20174,21615,Undirected,25928,,,3,3
21770,40017,Undirected,25929,,,1,1
10757,30156,Undirected,25930,,,1,1
21380,21541,Undirected,25931,,,6,6
21285,30295,Undirected,25932,,,1,1
10255,40051,Undirected,25933,,,35,35
10413,21593,Undirected,25934,,,5,5
10471,30244,Undirected,25935,,,1,1
10159,10707,Undirected,25936,,,1,1
10387,10389,Undirected,25937,,,5,5
20891,21603,Undirected,25938,,,9,9
20868,40035,Undirected,25939,,,94,94
20229,40113,Undirected,25940,,,1,1
20157,20387,Undirected,25941,,,1,1
10809,21038,Undirected,25942,,,1,1
40004,40058,Undirected,25943,,,2,2
10721,20944,Undirected,25944,,,1,1
10838,20985,Undirected,25945,,,4,4
10463,40021,Undirected,25946,,,1,1
20935,21509,Undirected,25947,,,2,2
10173,40164,Undirected,25948,,,1,1
20821,90011,Undirected,25949,,,1,1
10087,20056,Undirected,25950,,,5,5
20478,21385,Undirected,25951,,,2,2
11183,20373,Undirected,25952,,,1,1
20257,60024,Undirected,25953,,,1,1
10179,40180,Undirected,25954,,,8,8
20331,60025,Undirected,25955,,,413,413
10578,20680,Undirected,25956,,,1,1
20373,21693,Undirected,25957,,,3,3
20628,21071,Undirected,25958,,,2,2
20331,20439,Undirected,25959,,,461,461
10150,40073,Undirected,25960,,,1,1
20077,21510,Undirected,25961,,,9,9
10805,20439,Undirected,25962,,,162,162
20084,20750,Undirected,25963,,,1,1
20315,60091,Undirected,25964,,,1,1
20741,50028,Undirected,25965,,,3,3
21079,21122,Undirected,25966,,,1,1
11247,20756,Undirected,25967,,,1,1
10361,21728,Undirected,25968,,,3,3
10389,11121,Undirected,25969,,,1,1
60024,60082,Undirected,25970,,,2,2
10496,20203,Undirected,25971,,,4,4
40054,60035,Undirected,25972,,,1,1
10576,20477,Undirected,25973,,,1,1
40095,60019,Undirected,25974,,,1,1
21127,40031,Undirected,25975,,,2,2
20098,20261,Undirected,25976,,,1,1
10838,10956,Undirected,25977,,,2,2
20439,40058,Undirected,25978,,,1,1
20776,21456,Undirected,25979,,,3,3
10381,11078,Undirected,25980,,,13,13
11067,20497,Undirected,25981,,,46,46
20033,40022,Undirected,25982,,,3,3
10662,10908,Undirected,25983,,,1,1
10719,20112,Undirected,25984,,,1,1
10936,20005,Undirected,25985,,,1,1
10445,30295,Undirected,25986,,,6,6
20033,40028,Undirected,25987,,,1,1
21188,21318,Undirected,25988,,,3,3
20985,21115,Undirected,25989,,,9,9
10291,10821,Undirected,25990,,,3,3
20372,40168,Undirected,25991,,,10,10
21030,60033,Undirected,25992,,,1,1
20498,50059,Undirected,25993,,,11,11
20372,40164,Undirected,25994,,,1,1
20327,21732,Undirected,25995,,,1,1
30076,40184,Undirected,25996,,,1,1
20103,21036,Undirected,25997,,,5,5
10063,20824,Undirected,25998,,,3,3
20372,21659,Undirected,25999,,,2,2
10355,21179,Undirected,26000,,,5,5
20671,60024,Undirected,26001,,,3,3
10576,21122,Undirected,26002,,,2,2
10057,10789,Undirected,26003,,,3,3
20374,20793,Undirected,26004,,,1,1
10389,30361,Undirected,26005,,,15,15
11247,60002,Undirected,26006,,,48,48
20012,20357,Undirected,26007,,,1,1
20114,20543,Undirected,26008,,,7,7
10719,11014,Undirected,26009,,,1,1
20512,20821,Undirected,26010,,,5,5
10690,21658,Undirected,26011,,,2,2
10322,30244,Undirected,26012,,,1,1
20939,21732,Undirected,26013,,,2,2
10776,11106,Undirected,26014,,,4,4
10007,20291,Undirected,26015,,,1,1
10863,20005,Undirected,26016,,,1,1
10900,40112,Undirected,26017,,,1,1
10592,30412,Undirected,26018,,,1,1
20345,30107,Undirected,26019,,,5,5
10414,10640,Undirected,26020,,,2,2
11112,20341,Undirected,26021,,,3,3
20038,20296,Undirected,26022,,,2,2
10694,20372,Undirected,26023,,,1,1
20552,21419,Undirected,26024,,,4,4
20504,30029,Undirected,26025,,,1,1
20553,21716,Undirected,26026,,,1,1
20098,40192,Undirected,26027,,,3,3
20390,20690,Undirected,26028,,,1,1
10991,20993,Undirected,26029,,,12,12
11015,60028,Undirected,26030,,,2,2
20693,21419,Undirected,26031,,,2,2
20993,40175,Undirected,26032,,,3,3
10738,20434,Undirected,26033,,,6,6
10603,20617,Undirected,26034,,,610,610
21003,40182,Undirected,26035,,,1,1
10910,40164,Undirected,26036,,,1,1
21581,21745,Undirected,26037,,,1,1
20281,21351,Undirected,26038,,,4,4
10891,40196,Undirected,26039,,,10,10
20399,20614,Undirected,26040,,,1,1
40022,40097,Undirected,26041,,,1,1
10164,20272,Undirected,26042,,,1,1
20985,30412,Undirected,26043,,,7,7
21213,30292,Undirected,26044,,,3,3
20169,20468,Undirected,26045,,,1,1
40005,60068,Undirected,26046,,,2,2
10164,11045,Undirected,26047,,,1,1
10867,20327,Undirected,26048,,,20,20
20056,20705,Undirected,26049,,,5,5
21475,30072,Undirected,26050,,,1,1
21079,30249,Undirected,26051,,,1,1
20702,40130,Undirected,26052,,,1,1
20724,40107,Undirected,26053,,,1,1
10179,10738,Undirected,26054,,,1,1
11029,40142,Undirected,26055,,,1,1
10062,11109,Undirected,26056,,,1,1
10004,10662,Undirected,26057,,,3,3
21376,60051,Undirected,26058,,,1,1
11223,20372,Undirected,26059,,,1,1
10738,20387,Undirected,26060,,,3,3
20876,21807,Undirected,26061,,,2,2
30094,40030,Undirected,26062,,,1,1
20632,21690,Undirected,26063,,,2,2
10312,10413,Undirected,26064,,,5,5
10851,20079,Undirected,26065,,,1,1
20710,21233,Undirected,26066,,,3,3
20203,20808,Undirected,26067,,,1,1
20477,40097,Undirected,26068,,,13,13
10659,21692,Undirected,26069,,,4,4
30296,40118,Undirected,26070,,,1,1
10391,21089,Undirected,26071,,,1,1
10318,40010,Undirected,26072,,,3,3
10690,10930,Undirected,26073,,,122,122
10962,21669,Undirected,26074,,,1,1
10077,20596,Undirected,26075,,,4,4
10466,21448,Undirected,26076,,,2,2
20058,21397,Undirected,26077,,,1,1
10800,20730,Undirected,26078,,,1,1
10838,40101,Undirected,26079,,,1,1
11289,20185,Undirected,26080,,,1,1
30298,40193,Undirected,26081,,,3,3
20117,21454,Undirected,26082,,,1,1
11180,20328,Undirected,26083,,,21,21
10062,20648,Undirected,26084,,,6,6
10903,11204,Undirected,26085,,,1,1
20812,30136,Undirected,26086,,,32,32
11246,20083,Undirected,26087,,,1,1
10259,10838,Undirected,26088,,,1,1
10888,40042,Undirected,26089,,,3,3
20160,20579,Undirected,26090,,,1,1
11146,20748,Undirected,26091,,,21,21
30220,60028,Undirected,26092,,,1,1
20553,21417,Undirected,26093,,,1,1
10594,20434,Undirected,26094,,,1,1
20306,40016,Undirected,26095,,,2,2
10919,20524,Undirected,26096,,,12,12
21693,40060,Undirected,26097,,,3,3
20008,21578,Undirected,26098,,,15,15
40108,60033,Undirected,26099,,,1,1
11154,21724,Undirected,26100,,,1,1
20876,40079,Undirected,26101,,,4,4
10738,10990,Undirected,26102,,,2,2
20453,60072,Undirected,26103,,,3,3
20435,20993,Undirected,26104,,,1,1
10596,40009,Undirected,26105,,,1,1
20232,20281,Undirected,26106,,,1,1
10946,20088,Undirected,26107,,,45,45
21245,21431,Undirected,26108,,,2,2
20010,40092,Undirected,26109,,,1,1
10537,40023,Undirected,26110,,,19,19
21084,30131,Undirected,26111,,,1,1
10212,20579,Undirected,26112,,,4,4
20532,20936,Undirected,26113,,,1,1
21497,40014,Undirected,26114,,,6,6
40031,60019,Undirected,26115,,,7,7
30292,60024,Undirected,26116,,,4,4
20272,30320,Undirected,26117,,,1,1
10719,30249,Undirected,26118,,,1,1
11139,20264,Undirected,26119,,,6,6
11291,30244,Undirected,26120,,,3,3
20506,30308,Undirected,26121,,,1,1
20598,21334,Undirected,26122,,,1,1
10704,21715,Undirected,26123,,,1,1
11284,60006,Undirected,26124,,,10,10
20388,21351,Undirected,26125,,,3,3
10454,40097,Undirected,26126,,,2,2
20257,21363,Undirected,26127,,,1,1
20802,21392,Undirected,26128,,,1,1
10122,21168,Undirected,26129,,,1,1
10631,20009,Undirected,26130,,,4,4
20082,20904,Undirected,26131,,,1,1
40115,50062,Undirected,26132,,,34,34
20345,40192,Undirected,26133,,,10,10
20620,40164,Undirected,26134,,,1,1
20203,40137,Undirected,26135,,,6,6
20119,20260,Undirected,26136,,,1,1
20258,30244,Undirected,26137,,,3,3
10451,21032,Undirected,26138,,,7,7
30299,40060,Undirected,26139,,,18,18
10758,40184,Undirected,26140,,,1,1
11124,21242,Undirected,26141,,,1,1
20263,30225,Undirected,26142,,,1,1
11395,21749,Undirected,26143,,,1,1
11310,60002,Undirected,26144,,,2,2
10310,10715,Undirected,26145,,,7,7
20077,50027,Undirected,26146,,,1,1
21191,21534,Undirected,26147,,,1,1
10481,20924,Undirected,26148,,,9,9
10539,21374,Undirected,26149,,,2,2
10431,40128,Undirected,26150,,,48,48
10044,20240,Undirected,26151,,,43,43
11311,21318,Undirected,26152,,,10,10
20575,60089,Undirected,26153,,,1,1
30115,40135,Undirected,26154,,,1,1
10430,20418,Undirected,26155,,,1,1
20311,20429,Undirected,26156,,,8,8
10178,21079,Undirected,26157,,,1,1
11232,20875,Undirected,26158,,,10,10
10313,40113,Undirected,26159,,,1,1
20175,20509,Undirected,26160,,,5,5
40033,40051,Undirected,26161,,,2,2
20472,20891,Undirected,26162,,,7,7
20546,21437,Undirected,26163,,,1,1
21005,50060,Undirected,26164,,,2,2
30127,40155,Undirected,26165,,,9,9
20355,20497,Undirected,26166,,,1,1
21404,40160,Undirected,26167,,,1,1
10828,20565,Undirected,26168,,,2,2
30333,30412,Undirected,26169,,,5,5
10738,21291,Undirected,26170,,,1,1
10738,21431,Undirected,26171,,,1,1
10420,10469,Undirected,26172,,,1,1
20256,21546,Undirected,26173,,,56,56
10130,10499,Undirected,26174,,,80,80
10709,21693,Undirected,26175,,,1,1
20433,30412,Undirected,26176,,,2,2
20273,40010,Undirected,26177,,,6,6
20197,40030,Undirected,26178,,,2,2
10062,30126,Undirected,26179,,,2,2
21259,30164,Undirected,26180,,,2,2
10351,11114,Undirected,26181,,,1,1
10752,11323,Undirected,26182,,,1,1
20006,20744,Undirected,26183,,,1,1
20006,20033,Undirected,26184,,,1,1
11001,20219,Undirected,26185,,,11,11
11353,30268,Undirected,26186,,,1,1
21470,21542,Undirected,26187,,,3,3
20331,21036,Undirected,26188,,,8,8
30393,60028,Undirected,26189,,,8,8
10412,10821,Undirected,26190,,,1,1
11316,40045,Undirected,26191,,,1,1
10312,21318,Undirected,26192,,,3,3
20120,40080,Undirected,26193,,,1,1
20006,20031,Undirected,26194,,,3,3
20453,30393,Undirected,26195,,,2,2
20411,30150,Undirected,26196,,,1,1
10977,20482,Undirected,26197,,,6,6
10310,20678,Undirected,26198,,,2,2
10805,60025,Undirected,26199,,,122,122
20785,40101,Undirected,26200,,,2,2
21088,60017,Undirected,26201,,,2,2
30362,40114,Undirected,26202,,,50,50
20144,21153,Undirected,26203,,,1,1
11352,20425,Undirected,26204,,,35,35
20509,20527,Undirected,26205,,,7,7
10690,21537,Undirected,26206,,,1,1
10297,21238,Undirected,26207,,,25,25
30190,30398,Undirected,26208,,,3,3
10236,40019,Undirected,26209,,,1,1
10669,11118,Undirected,26210,,,1,1
11135,21122,Undirected,26211,,,1,1
20051,30244,Undirected,26212,,,3,3
10590,20773,Undirected,26213,,,1,1
20012,21237,Undirected,26214,,,40,40
10023,20824,Undirected,26215,,,4,4
20448,21287,Undirected,26216,,,1,1
20836,60002,Undirected,26217,,,1,1
20066,40071,Undirected,26218,,,6,6
20084,30107,Undirected,26219,,,2,2
20009,40065,Undirected,26220,,,2,2
10190,10903,Undirected,26221,,,5,5
20272,40031,Undirected,26222,,,10,10
21168,21360,Undirected,26223,,,10,10
10072,10073,Undirected,26224,,,500,500
20769,21399,Undirected,26225,,,4,4
10413,20363,Undirected,26226,,,3,3
10042,30344,Undirected,26227,,,35,35
10105,20343,Undirected,26228,,,1,1
20564,30003,Undirected,26229,,,1,1
40008,40066,Undirected,26230,,,4,4
30320,60068,Undirected,26231,,,1,1
10178,20852,Undirected,26232,,,1,1
21336,21732,Undirected,26233,,,1,1
10995,20398,Undirected,26234,,,1,1
20083,30094,Undirected,26235,,,2,2
10644,40102,Undirected,26236,,,2,2
10370,40178,Undirected,26237,,,2,2
10546,21229,Undirected,26238,,,1,1
10329,21268,Undirected,26239,,,2,2
21105,50078,Undirected,26240,,,2,2
11072,21079,Undirected,26241,,,1,1
11200,20967,Undirected,26242,,,5,5
20828,40015,Undirected,26243,,,1,1
20164,40087,Undirected,26244,,,1,1
20398,21417,Undirected,26245,,,1,1
20315,30275,Undirected,26246,,,10,10
21206,21719,Undirected,26247,,,3,3
21092,40068,Undirected,26248,,,1,1
11112,40060,Undirected,26249,,,3,3
21819,40009,Undirected,26250,,,16,16
10057,10153,Undirected,26251,,,1,1
11067,11322,Undirected,26252,,,448,448
10795,20388,Undirected,26253,,,2,2
60026,60090,Undirected,26254,,,1,1
11340,20855,Undirected,26255,,,1,1
21268,40078,Undirected,26256,,,1,1
21556,21767,Undirected,26257,,,3,3
40004,60008,Undirected,26258,,,6,6
10153,10488,Undirected,26259,,,2,2
20009,21332,Undirected,26260,,,1,1
20502,21188,Undirected,26261,,,3,3
20420,20952,Undirected,26262,,,1,1
10216,20324,Undirected,26263,,,10,10
10130,21546,Undirected,26264,,,2,2
10621,10694,Undirected,26265,,,4,4
21336,40095,Undirected,26266,,,158,158
21632,40061,Undirected,26267,,,8,8
20821,21727,Undirected,26268,,,1,1
10349,20989,Undirected,26269,,,9,9
20809,21414,Undirected,26270,,,4,4
21804,40084,Undirected,26271,,,1,1
20776,21845,Undirected,26272,,,1,1
20618,40033,Undirected,26273,,,80,80
30393,40079,Undirected,26274,,,1,1
20296,21829,Undirected,26275,,,11,11
11239,20482,Undirected,26276,,,1,1
11266,40013,Undirected,26277,,,37,37
10715,21613,Undirected,26278,,,1,1
10488,20283,Undirected,26279,,,1,1
10145,21016,Undirected,26280,,,1,1
11316,30039,Undirected,26281,,,1,1
10312,50052,Undirected,26282,,,1,1
10117,20638,Undirected,26283,,,38,38
20058,21707,Undirected,26284,,,1,1
30190,40111,Undirected,26285,,,1,1
20223,40088,Undirected,26286,,,2,2
10957,21578,Undirected,26287,,,7,7
10257,40024,Undirected,26288,,,9,9
10262,60089,Undirected,26289,,,1,1
10120,21611,Undirected,26290,,,1,1
10801,40038,Undirected,26291,,,1,1
10838,20730,Undirected,26292,,,1,1
21715,21788,Undirected,26293,,,9,9
11245,30340,Undirected,26294,,,1,1
21575,40192,Undirected,26295,,,1,1
20347,20438,Undirected,26296,,,2,2
20459,20640,Undirected,26297,,,1,1
11153,21463,Undirected,26298,,,2,2
20282,20632,Undirected,26299,,,3,3
10444,11061,Undirected,26300,,,1,1
10346,60035,Undirected,26301,,,1,1
11149,40130,Undirected,26302,,,1,1
20434,50034,Undirected,26303,,,7,7
20033,20931,Undirected,26304,,,31,31
21474,40017,Undirected,26305,,,28,28
10494,20743,Undirected,26306,,,51,51
20456,21669,Undirected,26307,,,1,1
20063,20575,Undirected,26308,,,1,1
20212,20776,Undirected,26309,,,3,3
20116,21115,Undirected,26310,,,2,2
10217,20836,Undirected,26311,,,2,2
10339,40191,Undirected,26312,,,183,183
21115,60072,Undirected,26313,,,1,1
20887,30010,Undirected,26314,,,2,2
10906,21765,Undirected,26315,,,1,1
10312,10606,Undirected,26316,,,3,3
20564,21343,Undirected,26317,,,5,5
10828,11349,Undirected,26318,,,3,3
21291,40130,Undirected,26319,,,4,4
20290,21297,Undirected,26320,,,12,12
21378,30296,Undirected,26321,,,1,1
21798,30061,Undirected,26322,,,2,2
11079,20549,Undirected,26323,,,1,1
20416,20958,Undirected,26324,,,9,9
10722,40113,Undirected,26325,,,1,1
10539,20178,Undirected,26326,,,5,5
20148,20822,Undirected,26327,,,1,1
10489,20363,Undirected,26328,,,1,1
10694,40183,Undirected,26329,,,1,1
11278,40138,Undirected,26330,,,1,1
11379,21279,Undirected,26331,,,3,3
10592,21583,Undirected,26332,,,5,5
10013,40006,Undirected,26333,,,1,1
20582,30178,Undirected,26334,,,2,2
10013,40004,Undirected,26335,,,2,2
20943,21335,Undirected,26336,,,1,1
10803,21695,Undirected,26337,,,1,1
20824,60047,Undirected,26338,,,4,4
11347,21561,Undirected,26339,,,31,31
20212,20552,Undirected,26340,,,2,2
10969,60089,Undirected,26341,,,2,2
20057,20178,Undirected,26342,,,19,19
20603,40084,Undirected,26343,,,2,2
20997,21192,Undirected,26344,,,1,1
11013,30278,Undirected,26345,,,1,1
10238,21262,Undirected,26346,,,17,17
30101,30249,Undirected,26347,,,1,1
10390,21599,Undirected,26348,,,1,1
10887,11114,Undirected,26349,,,3,3
10854,20455,Undirected,26350,,,11,11
20795,40002,Undirected,26351,,,60,60
20943,21762,Undirected,26352,,,137,137
10821,40013,Undirected,26353,,,55,55
11192,30143,Undirected,26354,,,4,4
10112,10153,Undirected,26355,,,2,2
20914,40017,Undirected,26356,,,71,71
10249,11399,Undirected,26357,,,5,5
30244,40086,Undirected,26358,,,1,1
20336,40035,Undirected,26359,,,1,1
10392,20399,Undirected,26360,,,13,13
21617,21807,Undirected,26361,,,2,2
21581,40031,Undirected,26362,,,3,3
10318,21080,Undirected,26363,,,12,12
20410,40061,Undirected,26364,,,4,4
10057,60011,Undirected,26365,,,3,3
10674,21344,Undirected,26366,,,2,2
10156,20087,Undirected,26367,,,9,9
10843,60047,Undirected,26368,,,2,2
20066,21038,Undirected,26369,,,2,2
11310,90021,Undirected,26370,,,1,1
20314,60091,Undirected,26371,,,2,2
10043,20662,Undirected,26372,,,1,1
11411,21613,Undirected,26373,,,22,22
21401,30243,Undirected,26374,,,1,1
20434,21291,Undirected,26375,,,1,1
20138,30176,Undirected,26376,,,60,60
10469,40035,Undirected,26377,,,2,2
20487,20859,Undirected,26378,,,1,1
10130,40079,Undirected,26379,,,2,2
10418,20093,Undirected,26380,,,1,1
10603,10699,Undirected,26381,,,82,82
10528,40030,Undirected,26382,,,1,1
10864,90014,Undirected,26383,,,4,4
20640,20954,Undirected,26384,,,3,3
20008,30244,Undirected,26385,,,12,12
11400,20039,Undirected,26386,,,34,34
21267,40192,Undirected,26387,,,1,1
20543,60055,Undirected,26388,,,1,1
40139,40148,Undirected,26389,,,6,6
11181,20006,Undirected,26390,,,1,1
10309,10748,Undirected,26391,,,119,119
20439,21036,Undirected,26392,,,8,8
30354,40034,Undirected,26393,,,1,1
21762,60087,Undirected,26394,,,79,79
20911,30314,Undirected,26395,,,3,3
10214,50031,Undirected,26396,,,29,29
10380,11351,Undirected,26397,,,2,2
10528,20343,Undirected,26398,,,1,1
10527,21824,Undirected,26399,,,1,1
10675,11351,Undirected,26400,,,1,1
20343,60046,Undirected,26401,,,7,7
21263,40055,Undirected,26402,,,1,1
20268,40001,Undirected,26403,,,2,2
10389,21696,Undirected,26404,,,1,1
20859,21283,Undirected,26405,,,3,3
20439,30003,Undirected,26406,,,1,1
20408,20649,Undirected,26407,,,1,1
10026,20752,Undirected,26408,,,19,19
21188,40095,Undirected,26409,,,6,6
21083,21238,Undirected,26410,,,1,1
40071,40160,Undirected,26411,,,1,1
10791,21691,Undirected,26412,,,2,2
20789,21038,Undirected,26413,,,31,31
20540,40066,Undirected,26414,,,114,114
20712,21237,Undirected,26415,,,3,3
20750,20974,Undirected,26416,,,1,1
21073,21724,Undirected,26417,,,12,12
20131,21430,Undirected,26418,,,2,2
20250,30375,Undirected,26419,,,1,1
21343,30002,Undirected,26420,,,4,4
20387,21265,Undirected,26421,,,1,1
10521,20527,Undirected,26422,,,4,4
10355,21270,Undirected,26423,,,2,2
20851,21034,Undirected,26424,,,1,1
20272,21497,Undirected,26425,,,2,2
10158,20228,Undirected,26426,,,17,17
21116,60103,Undirected,26427,,,45,45
20783,40051,Undirected,26428,,,1,1
20024,20795,Undirected,26429,,,2,2
20319,40042,Undirected,26430,,,1,1
10632,11067,Undirected,26431,,,2,2
20345,30333,Undirected,26432,,,4,4
21009,21203,Undirected,26433,,,1,1
20859,21133,Undirected,26434,,,5,5
11038,40052,Undirected,26435,,,1,1
10789,30156,Undirected,26436,,,5,5
10129,10863,Undirected,26437,,,2,2
20967,21728,Undirected,26438,,,4,4
10090,10831,Undirected,26439,,,1,1
20066,20617,Undirected,26440,,,8,8
10893,11292,Undirected,26441,,,54,54
10122,60085,Undirected,26442,,,1,1
10344,11240,Undirected,26443,,,1,1
20678,21566,Undirected,26444,,,1,1
40185,60104,Undirected,26445,,,1,1
30244,50043,Undirected,26446,,,1,1
20109,21407,Undirected,26447,,,1,1
11134,20057,Undirected,26448,,,3,3
20553,21647,Undirected,26449,,,2,2
20617,21036,Undirected,26450,,,8,8
10467,10911,Undirected,26451,,,3,3
10099,30390,Undirected,26452,,,2,2
10444,20581,Undirected,26453,,,4,4
20187,40008,Undirected,26454,,,2,2
10594,50034,Undirected,26455,,,1,1
21025,60014,Undirected,26456,,,6,6
10164,21810,Undirected,26457,,,2,2
10353,21009,Undirected,26458,,,2,2
21844,30205,Undirected,26459,,,1,1
10147,40127,Undirected,26460,,,3,3
20013,40034,Undirected,26461,,,1,1
10244,10391,Undirected,26462,,,5,5
10659,11240,Undirected,26463,,,1,1
10536,21250,Undirected,26464,,,25,25
20592,21052,Undirected,26465,,,2,2
10295,30156,Undirected,26466,,,1,1
21188,21291,Undirected,26467,,,1,1
30343,50059,Undirected,26468,,,1,1
10694,21379,Undirected,26469,,,3,3
40024,40164,Undirected,26470,,,1,1
11094,21245,Undirected,26471,,,12,12
30244,40062,Undirected,26472,,,2,2
21054,21560,Undirected,26473,,,2,2
20500,60024,Undirected,26474,,,1,1
20482,21240,Undirected,26475,,,2,2
10505,10621,Undirected,26476,,,2,2
10521,10964,Undirected,26477,,,17,17
21069,60030,Undirected,26478,,,185,185
10882,20023,Undirected,26479,,,1,1
20704,60017,Undirected,26480,,,4,4
40086,60046,Undirected,26481,,,1,1
21383,60010,Undirected,26482,,,1,1
10736,30210,Undirected,26483,,,1,1
20482,21116,Undirected,26484,,,6,6
10771,21443,Undirected,26485,,,1,1
40079,40168,Undirected,26486,,,4,4
20136,40010,Undirected,26487,,,5,5
20213,60059,Undirected,26488,,,8,8
21172,21372,Undirected,26489,,,201,201
10781,50069,Undirected,26490,,,24,24
11405,21759,Undirected,26491,,,30,30
10651,20341,Undirected,26492,,,2,2
10795,20770,Undirected,26493,,,2,2
10242,90014,Undirected,26494,,,1,1
30393,40164,Undirected,26495,,,1,1
10734,21721,Undirected,26496,,,3,3
21355,60039,Undirected,26497,,,2,2
21071,30331,Undirected,26498,,,1,1
20695,30086,Undirected,26499,,,4,4
10093,20962,Undirected,26500,,,6,6
10749,20327,Undirected,26501,,,1,1
10993,21159,Undirected,26502,,,1,1
20372,40183,Undirected,26503,,,2,2
20372,40184,Undirected,26504,,,17,17
20518,20825,Undirected,26505,,,1,1
20529,40071,Undirected,26506,,,1,1
10111,30244,Undirected,26507,,,1,1
20203,30297,Undirected,26508,,,1,1
20985,40068,Undirected,26509,,,118,118
20096,40067,Undirected,26510,,,1,1
20529,40078,Undirected,26511,,,1,1
20529,40079,Undirected,26512,,,3,3
20617,20786,Undirected,26513,,,122,122
20270,40111,Undirected,26514,,,1,1
20388,20411,Undirected,26515,,,1,1
20388,20410,Undirected,26516,,,1,1
10987,11110,Undirected,26517,,,1,1
10021,10576,Undirected,26518,,,1,1
20360,21301,Undirected,26519,,,97,97
20375,40082,Undirected,26520,,,2,2
20426,21089,Undirected,26521,,,2,2
10295,10888,Undirected,26522,,,12,12
10771,40089,Undirected,26523,,,2,2
10001,30414,Undirected,26524,,,1,1
21673,90001,Undirected,26525,,,1,1
21067,21225,Undirected,26526,,,6,6
20702,40079,Undirected,26527,,,1,1
20334,40025,Undirected,26528,,,1,1
10535,30244,Undirected,26529,,,1,1
20652,20717,Undirected,26530,,,2,2
10181,20328,Undirected,26531,,,1,1
20341,21747,Undirected,26532,,,1,1
20565,21489,Undirected,26533,,,5,5
10863,20066,Undirected,26534,,,2,2
10550,21296,Undirected,26535,,,1,1
10484,11146,Undirected,26536,,,2,2
10640,11245,Undirected,26537,,,1,1
21374,21757,Undirected,26538,,,1,1
10167,20614,Undirected,26539,,,1,1
10860,20384,Undirected,26540,,,2,2
20530,21424,Undirected,26541,,,1,1
10730,20855,Undirected,26542,,,2,2
20872,30416,Undirected,26543,,,2,2
20261,21715,Undirected,26544,,,2,2
20377,21482,Undirected,26545,,,1,1
20357,40060,Undirected,26546,,,1,1
30273,30415,Undirected,26547,,,4,4
20393,40027,Undirected,26548,,,1,1
10162,21670,Undirected,26549,,,13,13
10590,21344,Undirected,26550,,,2,2
11038,11276,Undirected,26551,,,3,3
11061,20066,Undirected,26552,,,1,1
10891,40170,Undirected,26553,,,1,1
20472,21333,Undirected,26554,,,1,1
10749,21038,Undirected,26555,,,3,3
10026,20113,Undirected,26556,,,1,1
30244,30379,Undirected,26557,,,1,1
21066,40008,Undirected,26558,,,2,2
20131,20640,Undirected,26559,,,1,1
